NAMESPACE,POD,CONTAINER,CMDLINE,STACK TRACE ID,STACK TRACE
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,113.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.(*pp).free;sync.(*Pool).Put;sync.(*Pool).pin
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466721.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb;[k] __ip_queue_xmit;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_sysvec_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] ip_rcv;[k] ip_local_deliver;[k] ip_protocol_deliver_rcu;[k] tcp_v4_rcv;[k] tcp_v4_inbound_md5_hash;[k] tcp_parse_md5sig_option
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465736.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.gcStart;runtime.clearpools;sync.poolCleanup
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,401.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;runtime.gcWriteBarrierDX;runtime.gcWriteBarrier
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12467034.0,runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.retake;runtime.preemptone;runtime.tgkill.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __x64_sys_tgkill;[k] do_send_specific;[k] __task_pid_nr_ns
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465131.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;net/http.(*conn).hijacked;[k] asm_sysvec_reschedule_ipi;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] arch_do_signal;[k] get_signal;[k] _raw_spin_unlock_irq
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12464504.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb;[k] __ip_queue_xmit;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_sysvec_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] ip_rcv;[k] NF_HOOK;[k] nf_hook_slow;[k] ipt_do_table
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12464963.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.newPrinter;runtime.gcWriteBarrierSI;runtime.gcWriteBarrier;runtime.wbBufFlush.abi0;runtime.wbBufFlush
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,992.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.(*pp).doPrint;runtime.gcWriteBarrierCX;runtime.gcWriteBarrier
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12462893.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.newPrinter;sync.(*Pool).Get;sync.runtime_procPin;[k] asm_sysvec_reschedule_ipi;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465819.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.newPrinter;sync.(*Pool).Get;sync.(*Pool).pin;[k] asm_sysvec_apic_timer_interrupt;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12463882.0,runtime.goexit.abi0;runtime.gcBgMarkWorker;runtime.gcMarkDone;runtime.systemstack.abi0;runtime.gcMarkTermination.func3;runtime.startTheWorldWithSema;runtime.notewakeup;runtime.futex.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12460474.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;runtime.convI2I;[k] asm_sysvec_apic_timer_interrupt;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12464917.0,runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.retake;runtime.preemptone;runtime.tgkill.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __x64_sys_tgkill;[k] do_send_specific;[k] security_task_kill;[k] apparmor_task_kill;[k] aa_may_signal;[k] aa_label_match;[k] aa_compute_perms
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12462896.0,[k] asm_sysvec_reschedule_ipi;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466382.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb;[k] __ip_queue_xmit;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_sysvec_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] ip_rcv;[k] ip_forward;[k] pskb_expand_head;[k] memcpy_erms
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465099.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*conn).hijacked;runtime.asyncPreempt.abi0;runtime.mcall
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465774.0,0x00007fffaa277ef0;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.lock2
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,255.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12462934.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.(*mcache).nextFree;runtime.(*mcache).refill;runtime.(*mcentral).cacheSpan;runtime.deductSweepCredit;runtime.sweepone;runtime.(*sweepLocked).sweep;runtime.systemstack.abi0;runtime.(*mheap).freeSpan.func1;runtime.(*mheap).freeSpanLocked;runtime.(*pageAlloc).free;runtime.(*scavengeIndex).mark
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,609.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.(*pp).doPrint;fmt.(*pp).printArg
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,333.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;net/http.(*response).Write;net/http.(*response).write;net/http.(*conn).hijacked.func1
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466059.0,runtime.goexit.abi0;runtime.systemstack.abi0;runtime.gcBgMarkWorker.func2;runtime.gcDrain;runtime.markroot;runtime.markroot.func1;runtime.scanstack;runtime.binarySearchTree
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12458945.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;bufio.(*Writer).Write;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12464562.0,runtime.goexit.abi0;runtime.systemstack.abi0;runtime.gcBgMarkWorker.func2;runtime.gcDrain;runtime.markroot;runtime.markroot.func1;runtime.scanstack;runtime.gentraceback;[k] asm_sysvec_reschedule_ipi;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,786.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;runtime.gcWriteBarrierBX;runtime.gcWriteBarrier;runtime.wbBufFlush.abi0;runtime.systemstack.abi0;runtime.wbBufFlush.func1;runtime.wbBufFlush1;runtime.findObject
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465193.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.(*pp).doPrintf;runtime.gcWriteBarrierCX;runtime.gcWriteBarrier;[k] asm_sysvec_apic_timer_interrupt;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466609.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.memclrNoHeapPointers;[k] asm_exc_page_fault;[k] exc_page_fault;[k] do_user_addr_fault;[k] handle_mm_fault;[k] lru_cache_add_inactive_or_unevictable;[k] pagevec_lru_move_fn;[k] _raw_spin_unlock_irqrestore
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465574.0,0x000000c000b76340;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.retake;runtime.preemptone;runtime.getpid.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __x64_sys_getpid;[k] __task_pid_nr_ns
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,738.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.(*pp).doPrintf;fmt.(*pp).printArg;fmt.(*pp).fmtString
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466204.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.systemstack.abi0;runtime.gcAssistAlloc.func1;runtime.gcAssistAlloc1;runtime.gcDrainN;runtime.markroot;runtime.markroot.func1;runtime.scanstack;runtime.funcspdelta
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12467017.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.gcAssistAlloc;runtime.gcParkAssist;runtime.mcall;runtime.park_m;runtime.schedule;runtime.execute;runtime.procyield.abi0
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,409.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.(*pp).doPrint;fmt.(*pp).printArg;fmt.(*pp).fmtString;fmt.(*fmt).fmtS;fmt.(*fmt).padString;runtime.gcWriteBarrier;runtime.wbBufFlush.abi0;runtime.systemstack.abi0;runtime.wbBufFlush.func1;runtime.wbBufFlush1
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,793.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.heapBitsSetType
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465065.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;runtime.asyncPreempt.abi0;runtime.mcall;runtime.gopreempt_m;runtime.goschedImpl;runtime.schedule;runtime.execute
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466429.0,runtime.goexit.abi0;runtime.systemstack.abi0;runtime.gcBgMarkWorker.func2;runtime.gcDrain;runtime.markroot;runtime.markrootBlock;runtime.findObject
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466167.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.systemstack.abi0;runtime.gcAssistAlloc.func1;runtime.gcAssistAlloc1;runtime.gcDrainN;runtime.findObject
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,755.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.newPrinter;sync.(*Pool).Get;sync.runtime_procPin
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466123.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.systemstack.abi0;runtime.gcAssistAlloc.func1;runtime.gcAssistAlloc1;runtime.gcDrainN;runtime.wbBufFlush;runtime.wbBufFlush.func1
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,130.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.(*pp).doPrint;fmt.(*pp).printArg;fmt.(*pp).fmtString;fmt.(*fmt).fmtS
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12462644.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.(*pp).doPrint;runtime.gcWriteBarrierDX;runtime.gcWriteBarrier;[k] asm_sysvec_apic_timer_interrupt;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,607.0,runtime.goexit.abi0;runtime.systemstack.abi0;runtime.gcBgMarkWorker.func2;runtime.gcDrain;runtime.markroot;runtime.markroot.func1;runtime.scanstack;runtime.gentraceback
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12422324.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.newPrinter;runtime.gcWriteBarrier
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,276.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.gcWriteBarrierCX;runtime.gcWriteBarrier;runtime.wbBufFlush.abi0;runtime.systemstack.abi0;runtime.wbBufFlush.func1;runtime.wbBufFlush1;runtime.findObject
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465363.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.morestack.abi0;runtime.newstack;runtime.gopreempt_m;runtime.goschedImpl;runtime.schedule;runtime.findRunnable;runtime.gcstopm;runtime.notewakeup;runtime.futex.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,478.0,runtime.goexit.abi0;runtime.systemstack.abi0;runtime.gcBgMarkWorker.func2;runtime.gcDrain;runtime.markroot;runtime.markroot.func1;runtime.procyield.abi0
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,566.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;reflect.(*rtype).Kind
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,555.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.newPrinter;sync.(*Pool).Get
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,325.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;net/http.(*response).Write;net/http.(*response).write;net/http.(*conn).hijacked;net/http.(*conn).hijacked.func1
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12444284.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.systemstack.abi0;runtime.gcAssistAlloc.func1;runtime.gcAssistAlloc1;runtime.gcDrainN;runtime.markroot;runtime.markroot.func1;runtime.scanstack;runtime.gentraceback;runtime.funcspdelta;runtime.pcvalue;runtime.step
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465745.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;fmt.(*pp).doPrintf;[k] asm_sysvec_apic_timer_interrupt;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] arch_do_signal;[k] get_signal;[k] _raw_spin_unlock_irq
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12466031.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;net/http.(*response).Write;net/http.(*response).write;net/http.(*conn).hijacked;net/http.(*conn).hijacked.func1;runtime.sigreturn.abi0;runtime.sigtramp.abi0;runtime.sigtrampgo
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465422.0,0x00007fffaa277ef0;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.epollwait.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] syscall_enter_from_user_mode
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,773.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.newPrinter;sync.(*Pool).pin
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12458403.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.(*mcache).nextFree;runtime.(*mcache).refill;runtime.(*mcentral).cacheSpan;runtime.deductSweepCredit;runtime.sweepone;runtime.(*sweepLocked).sweep;runtime.(*spanSet).push;runtime.(*headTailIndex).incTail
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12465486.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.sigreturn.abi0;runtime.sigtramp.abi0;runtime.sigtrampgo;runtime.sighandler;runtime.isAbortPC;runtime.findfunc
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,12462746.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.systemstack.abi0;runtime.gcAssistAlloc.func1;runtime.gcAssistAlloc1;runtime.gcDrainN;runtime.markroot;runtime.markroot.func1;runtime.scanstack;runtime.scanblock;runtime.greyobject
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,631.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprintf;runtime.gcWriteBarrierDX
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,277.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;fmt.Fprint;fmt.(*pp).free;sync.(*Pool).Put;sync.runtime_procPin
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,650.0,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;runtime.convTstring;runtime.mallocgc;runtime.gcmarknewobject
default,default/hello-5fdd6b8999-qf47s,hello,/hello-app,533.0,runtime.goexit.abi0;runtime.systemstack.abi0;runtime.gcBgMarkWorker.func2;runtime.gcDrain;runtime.scanobject;runtime.greyobject
